id,module_code,module,submodule,feature,origin,source,status,backend,frontend,tests,docs,depends_on,notes
SVC-014,SVC,Service-Specific MSP Campaigns,,Business continuity,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-015,SVC,Service-Specific MSP Campaigns,,VoIP,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-016,SVC,Service-Specific MSP Campaigns,,Help desk,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-017,SVC,Service-Specific MSP Campaigns,,IT consulting,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-018,SVC,Service-Specific MSP Campaigns,,vCIO,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-019,SVC,Service-Specific MSP Campaigns,,Compliance,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-020,SVC,Service-Specific MSP Campaigns,,CMMC,Feature Inventory,Inventory §44 p.24,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-021,SVC,Service-Specific MSP Campaigns,,HIPAA,Feature Inventory,Inventory §44 p.25,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-022,SVC,Service-Specific MSP Campaigns,,PCI,Feature Inventory,Inventory §44 p.25,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-023,SVC,Service-Specific MSP Campaigns,,NIST,Feature Inventory,Inventory §44 p.25,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
SVC-024,SVC,Service-Specific MSP Campaigns,,Zero Trust,Feature Inventory,Inventory §44 p.25,Tested,Done,Done,Done,Pending,,"Provisioned automatically with every organization as a first-class taxonomy record, and genuinely TARGETABLE: site pages bind to it, and coverage reporting counts the pages, published pages, keywords, campaigns and content pieces that address it, weakest-first so gaps are visible. What ships is the targeting mechanism and the coverage report - the campaign creative and copy for a given service are human marketing work, not 24 canned campaigns in a box. Tested: all 24 service lines seeded, idempotent re-provisioning, service pages bound and counted."
PERF-001,PERF,Lead Guarantee / Performance Model,,Lead target,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Performance agreements (guarantee / performance pricing / pay-per-lead) with lead, SQL and booked-meeting targets. Attainment is computed from the real Stage 11 funnel, NET of replaced leads, so a guarantee is measured against actual delivery rather than a self-reported number. A zero target is not treated as a missed promise. Tested."
PERF-002,PERF,Lead Guarantee / Performance Model,,SQL target,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Performance agreements (guarantee / performance pricing / pay-per-lead) with lead, SQL and booked-meeting targets. Attainment is computed from the real Stage 11 funnel, NET of replaced leads, so a guarantee is measured against actual delivery rather than a self-reported number. A zero target is not treated as a missed promise. Tested."
PERF-003,PERF,Lead Guarantee / Performance Model,,Booked-meeting target,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Performance agreements (guarantee / performance pricing / pay-per-lead) with lead, SQL and booked-meeting targets. Attainment is computed from the real Stage 11 funnel, NET of replaced leads, so a guarantee is measured against actual delivery rather than a self-reported number. A zero target is not treated as a missed promise. Tested."
PERF-004,PERF,Lead Guarantee / Performance Model,,Guaranteed deliverables,Feature Inventory,Inventory §45 p.25,Partially Implemented,Done,Done,Partial,Pending,,Guaranteed deliverables are stored on the agreement and delivery is tracked through project deliverables + approvals; automatic reconciliation of promised vs delivered items is pending.
PERF-005,PERF,Lead Guarantee / Performance Model,,Performance pricing,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Performance agreements (guarantee / performance pricing / pay-per-lead) with lead, SQL and booked-meeting targets. Attainment is computed from the real Stage 11 funnel, NET of replaced leads, so a guarantee is measured against actual delivery rather than a self-reported number. A zero target is not treated as a missed promise. Tested."
PERF-006,PERF,Lead Guarantee / Performance Model,,Pay-per-lead option,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Performance agreements (guarantee / performance pricing / pay-per-lead) with lead, SQL and booked-meeting targets. Attainment is computed from the real Stage 11 funnel, NET of replaced leads, so a guarantee is measured against actual delivery rather than a self-reported number. A zero target is not treated as a missed promise. Tested."
PERF-007,PERF,Lead Guarantee / Performance Model,,Lead-quality criteria,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Lead-quality criteria are evaluated per contact (min lead score, lifecycle stage, has company, has phone) and replaced leads are recorded against the agreement and excluded from the delivered count. Tested incl. contacts failing on score and on missing phone."
PERF-008,PERF,Lead Guarantee / Performance Model,,Lead replacement,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Lead-quality criteria are evaluated per contact (min lead score, lifecycle stage, has company, has phone) and replaced leads are recorded against the agreement and excluded from the delivered count. Tested incl. contacts failing on score and on missing phone."
PERF-009,PERF,Lead Guarantee / Performance Model,,Qualification criteria,Feature Inventory,Inventory §45 p.25,Tested,Done,Done,Done,Pending,,"Lead-quality criteria are evaluated per contact (min lead score, lifecycle stage, has company, has phone) and replaced leads are recorded against the agreement and excluded from the delivered count. Tested incl. contacts failing on score and on missing phone."
PERF-010,PERF,Lead Guarantee / Performance Model,,Performance SLA,Feature Inventory,Inventory §45 p.25,Partially Implemented,Done,Done,Partial,Pending,,The SLA window and period are stored and an expired agreement whose targets were missed is reported as BREACHED (tested); ROI review reuses the Stage 11 attribution ROI. Automated SLA breach notification and a formal periodic ROI review artefact are pending.
PERF-011,PERF,Lead Guarantee / Performance Model,,ROI review,Feature Inventory,Inventory §45 p.25,Partially Implemented,Done,Done,Partial,Pending,,The SLA window and period are stored and an expired agreement whose targets were missed is reported as BREACHED (tested); ROI review reuses the Stage 11 attribution ROI. Automated SLA breach notification and a formal periodic ROI review artefact are pending.
METH-001,METH,Proprietary Methodology,Example: P5 MSP Growth Engine,"Position - define ICP, positioning, offer, and target market",Feature Inventory,Inventory §46 p.25,Tested,Done,Done,Done,Pending,,"The five-P methodology is COMPUTED from real signals across the earlier modules, not self-assessed: Position (brand positioning + value prop recorded, ICP research, segmented companies), Presence (tracked keywords, page-one rankings, live paid media, published content), Pipeline (capture forms, CRM contacts, MQLs, opportunities), Pursuit (active workflows, active scoring rules, SQLs, booked meetings), Profit (closed-won revenue, MRR, channel attribution, measurable ROI). Each stage scores 0-100 and carries the evidence behind it; a stage with no data scores 0 and says why. Tested."
METH-002,METH,Proprietary Methodology,Example: P5 MSP Growth Engine,"Presence - SEO, AI Search, Maps, paid media, and social",Feature Inventory,Inventory §46 p.25,Tested,Done,Done,Done,Pending,,"The five-P methodology is COMPUTED from real signals across the earlier modules, not self-assessed: Position (brand positioning + value prop recorded, ICP research, segmented companies), Presence (tracked keywords, page-one rankings, live paid media, published content), Pipeline (capture forms, CRM contacts, MQLs, opportunities), Pursuit (active workflows, active scoring rules, SQLs, booked meetings), Profit (closed-won revenue, MRR, channel attribution, measurable ROI). Each stage scores 0-100 and carries the evidence behind it; a stage with no data scores 0 and says why. Tested."
METH-003,METH,Proprietary Methodology,Example: P5 MSP Growth Engine,"Pipeline - website, landing pages, forms, and CRM",Feature Inventory,Inventory §46 p.25,Tested,Done,Done,Done,Pending,,"The five-P methodology is COMPUTED from real signals across the earlier modules, not self-assessed: Position (brand positioning + value prop recorded, ICP research, segmented companies), Presence (tracked keywords, page-one rankings, live paid media, published content), Pipeline (capture forms, CRM contacts, MQLs, opportunities), Pursuit (active workflows, active scoring rules, SQLs, booked meetings), Profit (closed-won revenue, MRR, channel attribution, measurable ROI). Each stage scores 0-100 and carries the evidence behind it; a stage with no data scores 0 and says why. Tested."
METH-004,METH,Proprietary Methodology,Example: P5 MSP Growth Engine,"Pursuit - automation, retargeting, scoring, and sales follow-up",Feature Inventory,Inventory §46 p.25,Tested,Done,Done,Done,Pending,,"The five-P methodology is COMPUTED from real signals across the earlier modules, not self-assessed: Position (brand positioning + value prop recorded, ICP research, segmented companies), Presence (tracked keywords, page-one rankings, live paid media, published content), Pipeline (capture forms, CRM contacts, MQLs, opportunities), Pursuit (active workflows, active scoring rules, SQLs, booked meetings), Profit (closed-won revenue, MRR, channel attribution, measurable ROI). Each stage scores 0-100 and carries the evidence behind it; a stage with no data scores 0 and says why. Tested."
METH-005,METH,Proprietary Methodology,Example: P5 MSP Growth Engine,"Profit - revenue attribution, MRR, and ROI",Feature Inventory,Inventory §46 p.25,Tested,Done,Done,Done,Pending,,"The five-P methodology is COMPUTED from real signals across the earlier modules, not self-assessed: Position (brand positioning + value prop recorded, ICP research, segmented companies), Presence (tracked keywords, page-one rankings, live paid media, published content), Pipeline (capture forms, CRM contacts, MQLs, opportunities), Pursuit (active workflows, active scoring rules, SQLs, booked meetings), Profit (closed-won revenue, MRR, channel attribution, measurable ROI). Each stage scores 0-100 and carries the evidence behind it; a stage with no data scores 0 and says why. Tested."
BENCH-001,BENCH,Proprietary Data Layer,,Average MSP CPL benchmarks,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-002,BENCH,Proprietary Data Layer,,Average conversion-rate benchmarks,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-003,BENCH,Proprietary Data Layer,,CPC by service,Feature Inventory,Inventory §47 p.25,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): CPC by service (campaigns bound via new ad_campaigns.service_line_id, canonical service_lines.key as the cross-tenant dimension) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-004,BENCH,Proprietary Data Layer,,CPC by city or region,Feature Inventory,Inventory §47 p.25,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): CPC by city/region (campaign location binding from P12; region with city fallback as the dimension) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-005,BENCH,Proprietary Data Layer,,SEO conversion rates,Feature Inventory,Inventory §47 p.25,Tested,Yes,Yes,Yes,Yes,,"SEO conversion rate joined the flat benchmark metrics (Phase 29): organic-sourced contacts who became customers per org, same k-floor, percentile and suppression treatment as the other nine metrics. Tested in BenchmarkSegmentsTest."
BENCH-006,BENCH,Proprietary Data Layer,,Lead-to-SQL rates,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-007,BENCH,Proprietary Data Layer,,SQL-to-meeting rates,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-008,BENCH,Proprietary Data Layer,,Meeting-to-proposal rates,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"Meeting-to-proposal rate: the proposal-stage convention (pipeline_stages.is_proposal + deals.proposal_sent_at stamped on first entry, never rewritten) makes it honest; emitted through the same k-anonymity machinery. BenchmarkProposalTest. Phase 20."
BENCH-009,BENCH,Proprietary Data Layer,,Proposal-to-win rates,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"Proposal-to-win rate: won deals that passed a proposal stage / proposal-stamped deals, k-anonymity guarded. BenchmarkProposalTest. Phase 20."
BENCH-010,BENCH,Proprietary Data Layer,,Average MRR,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-011,BENCH,Proprietary Data Layer,,Customer acquisition cost,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-012,BENCH,Proprietary Data Layer,,Time-to-close,Feature Inventory,Inventory §47 p.25,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-013,BENCH,Proprietary Data Layer,,Best-performing keywords,Feature Inventory,Inventory §47 p.25,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): best-performing keywords (normalized phrases tracked by enough orgs: page-one share + cohort median position) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-014,BENCH,Proprietary Data Layer,,Best-performing offers,Feature Inventory,Inventory §47 p.25,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): best-performing offers (booking meeting types by completion rate) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-015,BENCH,Proprietary Data Layer,,Best-performing verticals,Feature Inventory,Inventory §47 p.26,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): best-performing verticals (normalized company industries by average won-deal value) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-016,BENCH,Proprietary Data Layer,,Best-performing ads,Feature Inventory,Inventory §47 p.26,Tested,Yes,Yes,Yes,Yes,,"Segmented benchmark shipped and tested (Phase 29): best-performing ads (platforms by CTR with median CPC alongside) aggregated per segment across tenants with the SAME k-anonymity floor applied per segment - a segment with fewer contributing orgs than the floor is withheld entirely, never blurred. Emission + suppression both proven on synthetic multi-org cohorts in BenchmarkSegmentsTest; production segments unlock as the real tenant base crosses the floor, enforced by the shipped guard."
BENCH-017,BENCH,Proprietary Data Layer,,Top-quartile performance benchmarking,Feature Inventory,Inventory §47 p.26,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
BENCH-018,BENCH,Proprietary Data Layer,,Anonymized peer comparisons,Feature Inventory,Inventory §47 p.26,Tested,Done,Done,Done,Pending,,"BenchmarkService computes anonymized cross-tenant peer benchmarks (CPL, conversion rate, lead-to-SQL, SQL-to-meeting, avg MRR, CAC, time-to-close) with peer median/average, top-quartile and the tenant's percentile, guarded by a k-anonymity minimum-cohort floor. Tested: suppressed below the floor, no per-tenant values exposed, empty orgs excluded from the cohort."
CINT-001,CINT,Competitive Intelligence,,Competitor keyword tracking,Feature Inventory,Inventory §48 p.26,Tested,Done,Done,Partial,Pending,,"Competitor keyword tracking complete (Module 08): daily seo:track-rankings records our position (keyword mapped_url host) and every tracked competitor's per tracked keyword, idempotent per day; keyword head-to-head table on the competitors page with honest nulls and Leading/Behind status. Live positions need a rank-provider key; mechanism CompetitiveIntelligenceTest."
CINT-002,CINT,Competitive Intelligence,,Competitor PPC monitoring,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs Meta Ad Library / Google Ads Transparency APIs via blocked outbound 443 - not faked. Unblocks with vendor API access.
CINT-003,CINT,Competitive Intelligence,,Competitor ad monitoring,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs ad-library APIs (Meta/Google transparency) via blocked outbound 443 - not faked. Unblocks with vendor API access.
CINT-004,CINT,Competitive Intelligence,,Competitor backlink tracking,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs a backlink index (Ahrefs/SEMrush class) - no honest in-house source for third-party link graphs. Unblocks with provider key + 443.
CINT-005,CINT,Competitive Intelligence,,Competitor content monitoring,Feature Inventory,Inventory §48 p.26,Tested,Done,Done,Done,Pending,,"Competitor content monitoring in-house (ADR-0005): CompetitorContentMonitor fetches their public site (sitemap first, homepage-link fallback, SSRF-guarded, 15-page cap), snapshots url+title+content hash, stores new/changed/removed diff per check. Check button + change badges on /analytics/competitors. CompetitorContentMonitorTest. Phase 14."
CINT-006,CINT,Competitive Intelligence,,Competitor Google Maps ranking,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs Google Places API for local pack positions - not faked. Unblocks with Places key + 443.
CINT-007,CINT,Competitive Intelligence,,Competitor reviews,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs review-source APIs (Google/Yelp) for competitor reviews - not faked. Unblocks with vendor keys + 443.
CINT-008,CINT,Competitive Intelligence,,Competitor AI visibility,Feature Inventory,Inventory §48 p.26,Tested,Pending,Pending,Pending,Pending,,Competitor AI visibility (Module 08): competitor appearances in recorded AI answers (Module 07 analyzer detects tenant competitor names) counted and surfaced on the competitors page; AiVisibilityDashboard::competitorComparison for domains. CompetitiveIntelligenceTest.
CINT-009,CINT,Competitive Intelligence,,Competitor social performance,Feature Inventory,Inventory §48 p.26,Planned,Pending,Pending,Pending,Pending,,Provider-gated: needs social platform APIs for competitor engagement data - not faked. Unblocks with vendor keys + 443.
CINT-010,CINT,Competitive Intelligence,,Market share of search,Feature Inventory,Inventory §48 p.26,Tested,Done,Done,Done,Pending,,CompetitiveService computes market share of search / share of voice from our own tracked-keyword rankings vs captured competitor positions (position-weighted visibility). Tested incl. the no-data zero case.
CINT-011,CINT,Competitive Intelligence,,Share of AI recommendations,Feature Inventory,Inventory §48 p.26,Tested,Pending,Pending,Pending,Pending,,"Share of AI recommendations (Module 08): of every recorded check where we or a known competitor appeared, the share where we were the active recommendation - computed from stored checks only. CompetitiveIntelligenceTest."
CINT-012,CINT,Competitive Intelligence,,Share of voice,Feature Inventory,Inventory §48 p.26,Tested,Done,Done,Done,Pending,,CompetitiveService computes market share of search / share of voice from our own tracked-keyword rankings vs captured competitor positions (position-weighted visibility). Tested incl. the no-data zero case.
CINT-013,CINT,Competitive Intelligence,,Competitive alerts,Feature Inventory,Inventory §48 p.26,Tested,Pending,Pending,Pending,Pending,,"Competitive alerts (Module 08): competitor-outranks-us detector in the daily alerts:sweep (fires only when a tracked competitor's latest position beats ours, deduped per keyword+domain per day). CompetitiveIntelligenceTest."
GSCORE-001,GSCORE,MSP Growth Score,,Overall 0-100 growth score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-002,GSCORE,MSP Growth Score,,SEO score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-003,GSCORE,MSP Growth Score,,Local SEO score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-004,GSCORE,MSP Growth Score,,Website score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-005,GSCORE,MSP Growth Score,,Authority score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-006,GSCORE,MSP Growth Score,,AI Visibility score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
